recommendation_id,user_id,property_id,recommendation_score,recommendation_reason,model_version,generated_at,is_active
cd7ca93b-c841-4567-b7a2-cec1b1cc3d88,bf1e56c0-2ef8-4c11-a131-35a03e9ad598,ecbeef2c-182f-4ed0-8dd5-ee57e8804668,0.834,Located in your preferred city of Miami. Within your budget range. Meets your minimum bedroom requirement (4 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-27 02:53:50.421621,True
3d6d7886-7a1f-4968-ace9-503f61cf6d76,d40d10af-7d53-4ecb-be4a-490ad0957b7a,3b1f8542-4110-4c68-a944-91d111cd1053,0.108,Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-20 17:53:50.421621,True
b0a05085-416d-4ac0-bff8-81b128abf57f,d44f1d21-2433-4248-a71f-3d0091fccbb4,f5a89b92-c07c-44bc-832e-4b601d808f91,0.68,Located in your preferred city of Austin. Within your budget range.,xome-rec-v1.0,2026-04-27 06:53:50.421621,True
7a6dedf5-3d8d-4e5d-b1f7-ca7f6b592305,13803893-eafb-4f0b-ac7d-2164aad83167,c776336a-5668-4b75-a46d-3a6a0ef18ac4,0.744,Located in your preferred city of Chicago. Within your budget range.,xome-rec-v1.0,2026-05-03 01:53:50.421621,True
697e9d55-4387-463b-9e97-938f65481ff0,df6ee0f8-c691-492e-aa1c-1afd40c86727,9ce5c444-e4b0-4f08-bd57-4e82abbc4a83,0.062,Strong overall match based on your preferences.,xome-rec-v1.0,2026-04-21 05:53:50.421621,True
30a0f9c0-6228-41ee-b693-74ade76b0f3f,be0d2f5a-76d0-4f24-a69d-a2906e7a4550,3274b82a-4b9b-41c1-879b-0b29f52796e5,0.391,Within your budget range.,xome-rec-v1.0,2026-04-29 20:53:50.421621,True
aaa99af2-d8ba-4e7b-aa74-f04175954538,5ecb8e1c-4cb3-4b6e-8ada-38bd01e4c792,909f8aff-ee14-43b1-be4c-4f6478970ed9,0.752,Located in your preferred city of Miami. Within your budget range. Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-30 03:53:50.421621,True
08687e4e-ae42-412b-807a-572f3171b893,9889666f-b2e1-4591-a814-470b4d304efa,ce282cf8-8a00-4683-aeb1-e86fc09f6c11,0.558,Located in your preferred city of Chicago. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-05-02 00:53:50.421621,True
3f5890a6-0490-4b47-8b46-10323658e9d1,5dea8dba-c745-4fb5-b784-7e914d145395,ee05351c-3937-426e-be5b-23a2a12aecfd,0.118,Meets your minimum bedroom requirement (4 beds).,xome-rec-v1.0,2026-05-01 08:53:50.421621,True
98c065da-9da9-4fda-b838-42041e356976,de472182-f80d-419e-9f23-5b04d432b57c,6f9fdfb9-3073-4d63-a94c-970c5b12e8ed,0.62,Located in your preferred city of Portland. Within your budget range.,xome-rec-v1.0,2026-04-30 23:53:50.421621,True
2f7b008a-a1fa-4932-97c0-e540e49b1ae4,a9985739-845c-4937-a543-0793d574ca60,630dae61-2d15-4eaf-a7bf-0dfd3b6ad053,0.407,Located in your preferred city of Nashville.,xome-rec-v1.0,2026-05-02 12:53:50.421621,True
58bb3754-0a7c-420b-bb96-f8fa43b1335d,f6a8612b-cf79-444c-a180-d942c43fec8a,e5c997a2-9528-4c9b-895a-954bb6ad7619,0.419,Located in your preferred city of Miami.,xome-rec-v1.0,2026-04-29 11:53:50.421621,True
9eec01c1-40df-4d26-9505-6318b9bd7516,85500dae-fe71-4290-9874-a27163ce578a,0c14c861-1cfd-4c9d-8445-fb9476b08c34,0.461,Located in your preferred city of Nashville. Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-05-05 02:53:50.421621,True
f0834c86-ee20-4da6-828a-d4a8ff2c4c70,3541f91e-7b97-4194-bb58-5883c1cd2b6e,e880003b-af01-4828-b493-49bb3c10df9d,0.328,Within your budget range. Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-03 17:53:50.421621,True
bff0fd9e-1098-4222-aba7-e40659e6bff1,5e3a23c8-38f1-40f6-a551-ecc2497d838e,033103f2-f19b-4612-825e-6c187fe339cc,0.291,Meets your minimum bedroom requirement (3 beds). Excellent school rating (7.5/10).,xome-rec-v1.0,2026-04-30 04:53:50.421621,True
c734c336-7c16-4a98-80d5-2ef55f0bc8c6,9c61970b-2a81-495f-b5db-a6fd59854789,b2efb064-694c-4523-8e97-de5826f08931,0.595,Located in your preferred city of Portland. Meets your minimum bedroom requirement (4 beds).,xome-rec-v1.0,2026-04-22 13:53:50.421621,True
ee0b3ad6-8715-46fb-9db1-ccef51d06a12,96edc63f-8989-417d-81a2-38d3f053f388,4df1fc53-e0c8-4542-a5e7-b1747dc337d8,0.493,Within your budget range. Meets your minimum bedroom requirement (1 beds).,xome-rec-v1.0,2026-05-02 02:53:50.421621,True
534fd228-a46e-4675-afd0-5b6a0462bb47,9cf7b4ea-f07d-4f28-8d02-11673311d09c,434503d8-bae9-489f-96f6-b1948089e86d,0.506,Located in your preferred city of Nashville. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-20 20:53:50.421621,True
42716b41-4a12-4188-9fc6-08caec9f5f61,f2c65f4c-6553-4037-8cb3-ec0daed8da7f,bc86bcc6-52a1-4407-ac48-5b864eeb9891,0.32,Meets your minimum bedroom requirement (3 beds). Excellent school rating (7.8/10).,xome-rec-v1.0,2026-05-04 02:53:50.421621,True
ec56ec77-6eda-49da-bcd5-01a6f322f991,473a76c0-5cd4-484f-92ad-267ce62d0ca2,0705a27c-e15c-4dc7-8868-28cb4d60cdbe,0.132,Meets your minimum bedroom requirement (5 beds). Excellent school rating (9.7/10).,xome-rec-v1.0,2026-04-24 14:53:50.421621,True
4e1368a9-27c1-46dd-b90f-2c20117e8861,adeec36e-4cb5-457d-9c43-dc8922bd752a,606f10a1-852d-4d91-8dd0-0c2e99faee0a,0.082,Excellent school rating (8.2/10).,xome-rec-v1.0,2026-04-28 21:53:50.421621,True
f3b829d7-1d7c-4490-bc0d-d2ba04a7337e,711bff43-149f-4313-8d4a-d070b96285f4,70827012-26a4-4b43-a694-cfd68e7bb974,0.819,Located in your preferred city of Austin. Within your budget range. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-25 18:53:50.421621,True
98ce3319-ac18-4eed-989f-d36b4bc76455,b3eeed50-d6d1-4bd2-86fc-966325c8977b,cad9dcdd-766e-4a63-afd7-28413bb0f124,0.806,Located in your preferred city of Seattle. Within your budget range. Meets your minimum bedroom requirement (4 beds).,xome-rec-v1.0,2026-04-27 04:53:50.421621,True
a65193bb-9db7-4fd2-b463-2d7f40401d83,aa78042c-bc19-4692-8eef-b57537bd7364,595c14e4-6941-4a09-90bb-bab612e1f315,0.836,Located in your preferred city of Portland. Within your budget range. Meets your minimum bedroom requirement (2 beds). Excellent school rating (7.3/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-22 21:53:50.421621,True
9a98f606-affe-4ab1-85f5-ab1f2c52d37b,5df483cc-8a87-4dd7-b325-8f79f34aa4b1,e351c9ba-47a3-4e46-a385-4efacbee0598,0.775,Located in your preferred city of Chicago. Within your budget range. Meets your minimum bedroom requirement (5 beds). Excellent school rating (8.1/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-30 08:53:50.421621,True
2808cd1b-9c21-452b-ac13-b0715934530d,2edff385-54c5-46e1-829c-350e8eb05277,928d9dee-999c-4727-9e6d-cadc0f1bef03,0.769,Located in your preferred city of San Francisco. Within your budget range. Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-05-02 20:53:50.421621,True
39e95886-8190-4ac7-8393-804e201cb99f,c809e1d3-10b7-4e8f-bfd3-0a6a218168be,6e2922b8-09f8-4230-afaf-606be7bb7f1f,0.438,Within your budget range. Meets your minimum bedroom requirement (3 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-23 09:53:50.421621,True
65866fb4-0d4d-4aaa-a036-12d543cc1bff,5cb08ada-05f9-482e-a96d-531cabcbb97f,47801812-a98a-4e8f-aa68-49c180971a67,0.431,Located in your preferred city of Portland.,xome-rec-v1.0,2026-04-27 20:53:50.421621,True
c1cd43d4-327f-408c-b0b9-c54257b07bc7,1c36c42f-e2cc-40d1-b6a4-7a65da4dee42,ae6245d5-220e-4457-9e57-f3fa1524bf7b,0.429,Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-27 14:53:50.421621,True
28bf5da1-b12d-40b9-8be0-58b2b5d73d56,f6a8612b-cf79-444c-a180-d942c43fec8a,2e5a6d8e-b4ff-49e0-86ce-1f760f17064f,0.4,Located in your preferred city of Miami.,xome-rec-v1.0,2026-05-01 11:53:50.421621,True
15faf55d-1986-44ea-b0b2-18983ff84b1c,010a46b3-ae94-411c-9970-09d6eda27bab,06884ab6-8496-4669-bc48-112bb588519e,0.812,Located in your preferred city of Nashville. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-05-03 17:53:50.421621,True
567399a1-9ed7-46c4-a583-3b71724660bd,980a074e-94d4-4c2d-9a45-66c9a44b7aad,35a2b074-fcd7-41d0-bca3-712ddbe6c52f,0.203,Meets your minimum bedroom requirement (4 beds). Excellent school rating (7.7/10).,xome-rec-v1.0,2026-04-27 09:53:50.421621,True
a642ca48-1e2f-415b-9779-a96a3378c3a2,09e4e0eb-8e03-4db4-8961-62898422e167,84a5ad32-d6f5-489c-a9fa-eef7f6cad79e,0.532,Within your budget range. Matches your preferred property type (Multi-Family).,xome-rec-v1.0,2026-05-01 17:53:50.421621,True
a9d25b96-1e85-4463-b250-f4065472ac9c,37f96a3e-8353-4a49-a2df-5182a72d230b,263f9f69-e091-4d19-b2a9-3fb9b992c06a,0.457,Located in your preferred city of Austin.,xome-rec-v1.0,2026-04-25 08:53:50.421621,True
98ce782a-f1e3-4f4b-9ae2-57150ed52652,1a79fdf4-1e19-45bf-b8cd-e289662e6e77,176c4a54-224f-42fd-9b72-32b79cdebe88,0.251,Within your budget range. Excellent school rating (8.5/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-22 21:53:50.421621,True
b3ce5569-1a76-4923-be9e-92769951bfc0,907813dc-2c46-4935-a531-1e46fd6e47ff,d3bf460c-cb25-4a9d-8bcd-e0c4d100bbfa,0.872,Located in your preferred city of San Francisco. Within your budget range. Matches your preferred property type (Single Family). Excellent school rating (9.9/10).,xome-rec-v1.0,2026-04-22 08:53:50.421621,True
7b7c7b83-a413-4882-8653-fd60c5012f30,af90beda-cf35-4e81-91ea-40d3e45dcde8,dad3e466-22cf-4f11-a1d0-418ac5fade85,0.432,Within your budget range. Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-20 23:53:50.421621,True
b4d074a6-6c60-4fac-8916-540caffe7d7b,afeb1748-752a-44cd-bf8a-c4f5ef3bc434,cc4d92a1-fd15-49fa-b73f-9a490d8de861,0.83,Located in your preferred city of Nashville. Matches your preferred property type (Condo). Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-27 05:53:50.421621,True
c09927aa-5b4c-41a0-9322-f3e189e51c71,0f169122-6b9e-460d-8a0b-a950386ca05b,407fcde5-6146-4103-b3a4-7c44db37888f,0.477,Located in your preferred city of Boston.,xome-rec-v1.0,2026-04-25 16:53:50.421621,True
d2e2be30-025c-4e7f-961f-258c3b380875,e41f832c-1696-4a2b-850f-f0a1be124982,08ea1d95-6a39-4405-a026-4ff1589ad153,0.8,Located in your preferred city of Chicago. Within your budget range. Meets your minimum bedroom requirement (2 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-23 04:53:50.421621,True
155ae0f3-5344-439e-ba2c-1b4582e4e34e,40a5a032-ebda-4686-b74b-9f1fa9167e07,78121e98-54d4-4d95-86d8-6ab3914faaee,0.615,Located in your preferred city of Boston. Within your budget range. Excellent school rating (8.2/10).,xome-rec-v1.0,2026-04-24 23:53:50.421621,True
e8a5bee8-c6d7-4d3c-b4f0-49fe090976cf,dcd067a2-ec3c-4207-83be-4b19d71cfe0f,65b7926e-ce69-4561-aef1-98affa83fb11,0.609,Located in your preferred city of Portland. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-28 21:53:50.421621,True
8c722a78-82ed-4557-b287-fafff086bf41,ee6dcfa1-fb6e-4696-b1a9-c969cbb72eab,66e7e1ec-297e-41d9-8c59-384402d5c279,0.822,Located in your preferred city of Denver. Within your budget range. Meets your minimum bedroom requirement (1 beds). Excellent school rating (8.8/10).,xome-rec-v1.0,2026-04-27 23:53:50.421621,True
bce7bfa6-b844-4867-a4b5-4033dde1651c,db4b2f58-9408-4dca-b658-01cd2d4861ac,3274b82a-4b9b-41c1-879b-0b29f52796e5,0.125,Strong overall match based on your preferences.,xome-rec-v1.0,2026-04-29 03:53:50.421621,True
aef5a436-8d98-4c9a-8da1-38ec75c9d84a,8284d631-d45c-4d64-b8c2-556578cc6779,c8621ba4-eab3-46de-b08b-7fa8ad3be36a,0.703,Located in your preferred city of Seattle. Within your budget range. Excellent school rating (7.3/10).,xome-rec-v1.0,2026-05-04 03:53:50.421621,True
46b67461-ed34-48f9-a76c-41df536c489f,a856a947-dde9-436d-973c-3d950fc363a7,b0cf2cee-4a6d-48be-bc74-877adde2d570,0.825,Located in your preferred city of Miami. Within your budget range. Matches your preferred property type (Condo). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-21 03:53:50.421621,True
fff3c316-8d15-48f3-9b32-71ffc491f8ef,37f96a3e-8353-4a49-a2df-5182a72d230b,c776336a-5668-4b75-a46d-3a6a0ef18ac4,0.065,Strong overall match based on your preferences.,xome-rec-v1.0,2026-05-04 22:53:50.421621,True
9ee64b3b-d3d1-4fb6-b23d-11ee838a4d94,f0f1e5c7-76aa-4293-ab0d-eca1a819afd8,76f00767-9027-4fd9-aaff-83e28b0e9522,0.315,Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-05-04 12:53:50.421621,True
3517a4e6-d8cc-45bc-a96c-1fc8e13a5f5a,aa78042c-bc19-4692-8eef-b57537bd7364,4d533795-6a02-4380-a450-0cc11b6d9ea2,0.646,Within your budget range. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (5 beds). Excellent school rating (8.7/10).,xome-rec-v1.0,2026-04-21 14:53:50.421621,True
d5bb1a29-0b92-4cc6-af3d-610f2f517bad,a6896016-8eff-406e-a470-2eaa312252fd,59eea627-4940-4ff0-ba35-3842bcb0e562,0.44,Within your budget range. Meets your minimum bedroom requirement (4 beds).,xome-rec-v1.0,2026-04-24 01:53:50.421621,True
b90ac518-6a71-4c8d-9aa0-d8f0cf6660a9,243137d0-da52-4376-a514-1558ea24436f,f06456d8-d136-4e21-ac8c-67322f691eff,1.0,Located in your preferred city of Denver. Within your budget range. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-29 08:53:50.421621,True
3bfd6d86-81dd-41ac-830f-b0dcd6f0cef5,5bd49108-ed04-4517-827d-ee61c047154d,04b34303-a755-4206-b266-8df952c16b85,0.205,Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-05-03 18:53:50.421621,True
3cbbd7df-b132-4c16-8072-9be4fa58b9c5,09e86caf-0265-40cf-86e2-68350a0d183d,fff30e46-91dd-43bb-95a9-fc4403eb2e22,0.426,Matches your preferred property type (Condo). Meets your minimum bedroom requirement (2 beds). Excellent school rating (7.9/10).,xome-rec-v1.0,2026-04-29 18:53:50.421621,True
4979a775-cacb-4498-a50a-db361da6bb3a,70effbc5-b23d-44e6-9d4d-7495e42fe2ea,e2f5c012-c694-4192-accf-6ad426b15a11,0.695,Located in your preferred city of Miami. Meets your minimum bedroom requirement (5 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-02 23:53:50.421621,True
a412fdaa-c6dd-4481-b09b-46cac63fb59f,ee6dcfa1-fb6e-4696-b1a9-c969cbb72eab,66c5bdf3-fcbb-41e0-9e8a-bf54cef908b0,0.764,Located in your preferred city of Denver. Within your budget range. Meets your minimum bedroom requirement (1 beds).,xome-rec-v1.0,2026-04-29 21:53:50.421621,True
2b936415-954b-45ce-b8f7-0b87f37caac5,ba066b02-97ab-40f3-b36d-66ef940c56c5,0e0f8b32-3b4d-471a-81ea-3a274c4a2460,0.954,Located in your preferred city of Denver. Within your budget range. Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-23 01:53:50.421621,True
b98f8efb-14c0-484e-b1c5-eff701c772dd,37f96a3e-8353-4a49-a2df-5182a72d230b,e5369cd1-906b-4b75-aeec-0406b25ad7b5,0.215,Matches your preferred property type (Multi-Family).,xome-rec-v1.0,2026-04-22 20:53:50.421621,True
22f1ce80-d8be-4e7a-99f2-973d87f0782e,3441a764-8d41-4192-8a82-396dd534a5b8,8b2d6a4e-7fbf-424f-a6da-e1d2ba50728e,0.319,Located in your preferred city of New York.,xome-rec-v1.0,2026-04-26 18:53:50.421621,True
0f406e47-e4ee-4e5e-acb4-3b4822c3f998,b8f108f2-3037-4654-b9ae-bfccdd662f0b,b457d9fc-0803-4737-ad82-a7f7899cd55c,0.213,Meets your minimum bedroom requirement (4 beds). Excellent school rating (8.1/10).,xome-rec-v1.0,2026-04-27 18:53:50.421621,True
ceda7b86-0a2a-4a27-8974-fa4389c0db88,b6883136-c1bd-4cc5-80d4-46faccd21be8,1ab79f7f-bb6c-44d4-b460-0046ff23b4e3,0.998,Located in your preferred city of Boston. Within your budget range. Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (3 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-25 19:53:50.421621,True
1225375f-d37f-413d-9b91-f27fc05dec69,f4a34f32-03c2-4190-abcf-7fde55aa5859,da32be9c-07ff-4fcc-ae01-4f7875a1d8be,0.472,Located in your preferred city of Denver.,xome-rec-v1.0,2026-05-02 18:53:50.421621,True
d9a20890-8374-4e4d-a77b-084b21f67953,7a539889-9277-4f51-b8b4-c15ff1b0d85d,bce61c7d-7445-49d9-9d71-0947e1d416b2,0.475,Within your budget range. Matches your preferred property type (Condo).,xome-rec-v1.0,2026-05-05 04:53:50.421621,True
b2c937a0-b4d0-4d31-9e1c-dd08dccfefe3,af1a0c3f-826f-4c81-924b-f386b9930d3c,7dc2ae5e-8d4b-4c23-9844-5dafc5e12f95,0.846,Located in your preferred city of San Francisco. Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-20 12:53:50.421621,True
f7766ece-9c58-4a05-a77b-c76bab6b3ba2,24db2500-d403-4cdc-b20b-d30d01f4bd9c,dad3e466-22cf-4f11-a1d0-418ac5fade85,0.143,Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-26 10:53:50.421621,True
8e609050-c4e4-4dc3-b67b-83699522f507,9a555e53-ac23-4f59-a292-aaaadcbf4cd2,ac905a17-4ab2-4516-b08d-21686b81a370,0.7,Located in your preferred city of Nashville. Matches your preferred property type (Condo).,xome-rec-v1.0,2026-05-01 21:53:50.421621,True
f3b0077a-7298-42e1-9f77-b66c374245ff,8c3a4626-c74b-4da7-8c6d-1124fd633c28,163f9be2-2b7b-4271-8332-87b4477e9c1e,0.771,Located in your preferred city of Nashville. Within your budget range. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-22 17:53:50.421621,True
dd06b7a0-3ddc-45a5-a700-006c5b9416a7,93c4b563-6ddd-4384-9366-cc1975f82cb4,85e5e5ef-a64f-4a2b-9ba9-44f6912d3ce2,0.726,Located in your preferred city of Denver. Within your budget range. Excellent school rating (9.3/10).,xome-rec-v1.0,2026-04-28 23:53:50.421621,True
1bd3462c-d9df-4785-98a3-86f86659dfbf,ed5f234b-6114-4d4b-918c-4142d3bbbbd6,f0daaac7-98f9-468b-bdde-a75e9c255438,0.832,Located in your preferred city of Austin. Within your budget range. Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-29 08:53:50.421621,True
6de29be3-831f-4ae5-a1b4-6735c7d2cd4e,f2070e88-93b0-4d70-8d2f-436cd108da7b,54d77e14-565b-418d-96c8-babc020e778d,0.999,Located in your preferred city of Miami. Within your budget range. Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (1 beds).,xome-rec-v1.0,2026-04-24 20:53:50.421621,True
817e4812-0267-4ac3-9370-2cb84968ae8d,a4507621-7265-4b5d-9830-26e4e260a401,f2c87122-8968-451f-8543-b2a302e20901,0.455,Located in your preferred city of Nashville.,xome-rec-v1.0,2026-05-01 02:53:50.421621,True
8e0174d0-629a-4315-b172-453ff1c81b27,b2b12db4-2cf0-4b53-ab4a-930bb593f9e4,2e5a6d8e-b4ff-49e0-86ce-1f760f17064f,0.117,Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-25 20:53:50.421621,True
6aeaa39c-6586-45c4-9b3e-92ea2337d65a,44fc1c5d-8d29-4941-940b-786a4b3c92ed,a760446a-c851-449f-9f18-22cebe666208,1.0,Located in your preferred city of San Francisco. Within your budget range. Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (2 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-26 03:53:50.421621,True
772564c9-380e-4953-a6a3-efede0256127,ba09a183-5b77-41fc-98d3-3acfa564f9de,c41c6b65-fd0e-4ef3-8baf-192788db3fa5,0.469,Located in your preferred city of Austin.,xome-rec-v1.0,2026-04-25 12:53:50.421621,True
314ca636-9d07-4b88-b884-a2578019bfdb,72c5dbcc-20e5-4db0-8e2f-cfbe8ce9bde1,134a5f09-5eca-4072-8e50-46445c8c5e41,0.214,Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-05-03 20:53:50.421621,True
d70b6a2a-5ca8-476c-812c-14da10daef9d,458ecdcc-c5ce-4095-803c-78c1ff0e8db3,df63b7e3-6350-4534-83ea-af57cfacc4df,0.752,Located in your preferred city of Boston. Within your budget range. Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-05-02 05:53:50.421621,True
4dad47ea-9eb4-4ef0-89c4-368968b0c478,134f1c09-c859-43c0-8954-1b2eb3ba6d53,72f80116-a121-480e-9ae5-9a1e01329114,0.627,Located in your preferred city of Seattle. Meets your minimum bedroom requirement (5 beds). Excellent school rating (9.7/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-21 12:53:50.421621,True
755f6987-b81b-4d0e-8cec-4875ff963f04,1bb82a3c-3cf4-478c-8788-6e4d2b5bb6cf,3b1f8542-4110-4c68-a944-91d111cd1053,0.251,Matches your preferred property type (Single Family). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-23 02:53:50.421621,True
61d77185-66c3-4f47-baaf-8c5fba165437,32aadb35-0f19-4b5c-a5a8-2998d731ddd3,1ffecb18-4d0e-41bc-9cef-0d39c6958043,0.369,Within your budget range.,xome-rec-v1.0,2026-04-21 16:53:50.421621,True
f340c937-00d8-4166-9e66-2fde381d16fb,8325d20b-d04c-4585-8202-ce628afd20fa,d9883e8f-7d3d-4458-b9cf-ee140e18da82,0.23,Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-25 07:53:50.421621,True
8790d541-f9ed-4dc2-8b2e-ee8ffe233a26,fdd05e02-2d4a-4cc4-b52b-e6fe3ca3e503,f97f18d3-f893-48ff-8c40-1cfb6d9c3030,0.83,Located in your preferred city of Austin. Matches your preferred property type (Townhouse). Meets your minimum bedroom requirement (5 beds). Excellent school rating (9.0/10).,xome-rec-v1.0,2026-04-22 01:53:50.421621,True
3c729bb6-e447-4499-bbf4-62ffeb8ffbf3,387eab36-bcbc-407e-b895-2c24eeabc945,39667c5d-9ffb-46a1-973f-d9477bf5f772,0.104,Meets your minimum bedroom requirement (4 beds). Excellent school rating (7.5/10).,xome-rec-v1.0,2026-04-23 08:53:50.421621,True
50d5459b-1e0c-4252-8e0e-49c4d61556cf,ba9c9bdd-df60-439d-9a71-ba054a8c2283,6400dbfb-5d7b-4096-aeb7-b34d87a7a1b8,0.524,Located in your preferred city of Chicago. Meets your minimum bedroom requirement (5 beds). Excellent school rating (8.8/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-04 21:53:50.421621,True
deeafc92-2429-445d-a857-d47f26778849,89182361-b996-4c7b-b0a7-39e9c5eff03a,86a517ac-a29e-4700-81ff-0710d904bde5,0.458,Within your budget range. Meets your minimum bedroom requirement (3 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-03 01:53:50.421621,True
a4109490-2f99-450f-85b4-b8f8fd60f90b,9efe11cb-00ff-461c-94d7-c60411d16736,0a26d772-2208-4bf3-a9ec-7148d1261d5f,0.187,Meets your minimum bedroom requirement (5 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-27 16:53:50.421621,True
73a1efe2-6fa4-4783-a24e-c856c772759b,5f481da1-c608-4daf-9108-1b29fe01a5d8,982faa95-e8c6-4840-bfb7-78f89786a5d1,0.36,Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-23 01:53:50.421621,True
0e81840f-ff62-46a7-812f-0b4cba36f44e,ae9665e5-9a21-40bb-8aa1-c7247b1b68a7,5b78001a-dc5c-4195-8f4c-7064c17a6717,0.388,Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (5 beds). Excellent school rating (7.0/10).,xome-rec-v1.0,2026-04-30 03:53:50.421621,True
cd58b886-338b-46f1-86b0-eca23d7071c5,88350cb7-abcd-4232-b20b-d25a1a8e5c3c,f6f36926-f7e1-4095-a4a7-b8b09c1b7058,0.483,Located in your preferred city of Chicago. Excellent school rating (7.6/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-24 15:53:50.421621,True
d1bda4aa-24d2-4dc5-bdef-8e863460823b,63434eec-20bc-4a03-b5da-8ac1803cfafe,c1c69be7-bb6e-454a-82b0-ee0b5e74837e,0.635,Located in your preferred city of Portland. Matches your preferred property type (Multi-Family). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-25 00:53:50.421621,True
f002c220-5b69-4874-a280-4556193aacc2,7ecf8029-c59f-4947-b7e5-b51bf3c42e82,6ef50578-98d1-46c8-942d-d416373122b3,0.411,Matches your preferred property type (Townhouse). Meets your minimum bedroom requirement (4 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-04 16:53:50.421621,True
309d6d83-511b-4f89-aca6-ebb116d992c0,006a0d7a-159c-440a-ac85-ffd82bc3d62e,a59bbea3-5f34-439d-a0be-fb62c6eca3ad,0.953,Located in your preferred city of Nashville. Within your budget range. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (4 beds). Excellent school rating (8.9/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-03 00:53:50.421621,True
bc5f0cfc-ee26-4829-a226-38ef76b57e6f,ed5f234b-6114-4d4b-918c-4142d3bbbbd6,c67b7673-7115-443f-9d41-64b6dc884e2c,1.0,Located in your preferred city of Austin. Within your budget range. Matches your preferred property type (Condo). Meets your minimum bedroom requirement (1 beds). Excellent school rating (8.7/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-25 19:53:50.421621,True
b6adc083-4bb9-44f9-8669-ee0aba08d236,ac8bad15-3479-4bfe-a183-6ce8de1eda0d,29d504a7-7938-425b-bc72-e14b6b180973,0.774,Located in your preferred city of New York. Within your budget range. Meets your minimum bedroom requirement (5 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-22 14:53:50.421621,True
