activity_id,user_id,property_id,activity_type,activity_timestamp,session_duration_seconds,search_query,device_type,referral_source
d2cfa665-8e94-48cd-a139-e706f3593687,df68497b-da51-4c72-948c-4ef8fa1c3deb,7d10e4d5-36cf-400e-b45e-ad60e19f9b11,search,2026-03-14 15:45:47.177146,72,single family near good schools,desktop,social
845ad398-ca7b-4a8c-be52-53bcb669e360,fcf1bb64-1dcf-4db2-959b-3f5611aec2a9,e1fb84c2-7191-40c4-a8c5-666380284ed4,save,2026-02-13 23:13:47.177146,432,,desktop,social
35e31cb3-9c94-4d85-8056-173cde440fea,488dd3d3-7738-4cdb-8ce6-bdf7e36b912b,d4ef40ff-fe33-4043-838a-5fdea59429e9,view,2026-04-25 14:18:47.177146,149,,mobile,organic
87e1f581-85d6-409c-b063-79be3122eee8,d76c095c-0738-4b4b-8196-9c992698ca22,9722dc12-950c-4832-bc8d-ed211d7da416,save,2026-03-15 21:46:47.177146,502,,desktop,organic
4d08ca0d-5125-4fce-8326-67c8ad31f6fb,2de87dc6-3286-4a7c-bd97-663973851201,f173e274-af61-4009-ad92-19ae62e16dff,share,2026-04-07 06:44:47.177146,204,,desktop,social
ef64b723-8944-4505-9f54-64ad35599c42,df68497b-da51-4c72-948c-4ef8fa1c3deb,128967e6-951a-47e3-9acd-99364ee7e93e,save,2026-02-16 23:26:47.177146,528,,mobile,social
fed63d3d-46fd-4d63-a1a3-51cf7ac3a70c,16750515-747e-43bf-b924-cfc5034e1e0f,98387d7d-12a0-405d-83c9-bdd6d8010547,view,2026-03-13 16:26:47.177146,290,,mobile,email
2edef302-ec25-4d41-a81e-99d0cc13e451,d947cc75-fd4e-4872-bd09-8123df9bb71c,5874ed24-3a39-4241-bcb3-3fecfb9458a0,share,2026-04-26 08:17:47.177146,243,,tablet,email
632daeee-886f-41c1-b2b0-c2f876361b5e,0d2fee97-b76d-4ae4-8f82-2b73d758d68e,dd87a149-738e-4cb6-956e-2ccc501f5087,view,2026-02-12 18:02:47.177146,475,,mobile,email
b8472dd8-fa01-416a-8250-cb35a9bba211,243137d0-da52-4376-a514-1558ea24436f,9b8c0b17-2257-40d8-bd40-d24071ba9e47,save,2026-02-19 22:15:47.177146,591,,desktop,email
67d42c29-1428-42e8-b9f2-9c8db788b67b,751b51aa-305c-45fa-8733-dbb42d42d206,0e6b4919-0766-43ec-9d80-ade5a9bb13ea,search,2026-03-12 22:37:47.177146,264,new listings in Back Bay,tablet,paid_ad
4b221a62-7005-49db-ada2-5d1ab9c8ddc4,fa93e8e1-2a29-459a-bf05-b729c79bbdd8,a1c10c3a-d8c4-4dea-9037-2a782341c821,save,2026-03-02 02:58:47.177146,128,,mobile,social
e8c51820-8bce-4b42-8818-559893b326e6,32aadb35-0f19-4b5c-a5a8-2998d731ddd3,387a76b6-1de6-48f5-bdb8-c5dc9382eb8d,view,2026-03-11 22:52:47.177146,542,,mobile,social
5fe7e071-dd0a-4d79-9389-205383f37f90,2f58d40f-18ab-4d8f-9696-c6eddf25a7ca,1a7de809-a14d-450d-b206-0cd81e6e068b,view,2026-03-25 08:31:47.177146,67,,tablet,paid_ad
3a98a090-7f5e-417f-9ffe-bc849bf2fec8,fc0877c5-b188-412a-8ccf-6a9703ed984c,72dc255c-0d88-4650-8281-3040b78c4192,save,2026-02-26 14:54:47.177146,63,,mobile,social
27a123dc-43bd-4b8d-a1b5-4c998170e97a,94300cc9-0cf6-46ea-9a59-d3a003bc2787,f394f9e5-1086-40c8-b54d-50761ac42fc9,view,2026-03-31 18:38:47.177146,489,,mobile,organic
d5c3c052-1ee4-4f91-8dfd-3249bea87d1f,d8f19ffb-6f58-400c-b746-fb709c22a5f7,924a517d-1d05-4d62-883e-53a52f1def15,save,2026-03-15 07:52:47.177146,231,,mobile,email
d1bfc12d-9657-435e-b87f-7cb07698b3b5,fc03c3fa-efbc-4769-af58-274b54a5d1ea,0398a8ad-3473-4390-9b46-f0a9bffb722c,save,2026-05-05 01:14:47.177146,337,,desktop,paid_ad
236d5dca-f042-4abf-8cba-4db91ca4a31d,51d7e9cf-c83e-48a2-b381-2d6e1efbc5a0,924a517d-1d05-4d62-883e-53a52f1def15,save,2026-02-21 00:15:47.177146,377,,desktop,social
042e9baa-abcc-43ec-9cec-4efb5d1662af,405dbdd5-5846-4ca0-bfb3-8162aad7ade5,dcee8b69-77f3-4e45-b376-6cece80f420c,search,2026-04-16 22:07:47.177146,85,open house this weekend Miami,mobile,paid_ad
ae43efd4-5054-40c1-82fb-21d28635315a,25e92f3a-9b1d-41a7-b6fc-de634282c565,85e5d667-1744-487d-8e3f-7a0555c3c5d6,save,2026-05-04 00:08:47.177146,550,,desktop,email
6340071f-1086-483c-b286-00d2b2094394,c5cef91e-de0d-48f6-bbda-b57fc15bbba3,5efb6af6-545d-428e-a18e-dcb32b7a1b31,save,2026-03-11 03:47:47.177146,174,,desktop,social
75c6b10e-0a32-4629-b90e-640d9bc2bebb,43f48d00-016a-431e-b442-1ca3ae834da3,67d2beff-15d9-4354-b73b-eb7cd1eb95f7,view,2026-05-02 06:19:47.177146,53,,desktop,paid_ad
a7fabce8-6245-4ac6-8154-6b0987dde52b,f6a8612b-cf79-444c-a180-d942c43fec8a,14ba18cc-23b1-4af0-b719-56ef77ff7b2e,share,2026-04-16 12:43:47.177146,268,,tablet,email
f3674009-3970-4dbe-a53b-6b4dea4595f3,dd08cd92-8d0c-423d-916f-6f28f75ff765,1e8c88f3-8979-498e-bce0-abc05dd0e121,view,2026-04-29 15:10:47.177146,544,,tablet,email
52172bb0-4c3b-4a99-bc72-f45d473fe567,f0278f96-0132-4a20-b5da-35341997c79a,f0c0c358-0e86-42fe-847b-4b03203a959c,view,2026-03-11 19:05:47.177146,307,,tablet,social
0b968b08-496a-4c83-b595-4ff503b9f4c5,fb57e30c-6ae2-4853-a2dd-9f9c6861560a,891e0f4f-6d88-435c-b395-4129636d5196,view,2026-05-05 04:14:47.177146,469,,mobile,social
b4837135-ab0e-4a67-bb70-6ef0706fda12,fdb4ffa9-ac0b-4e30-83f0-f9d4d75f025c,2e5a6d8e-b4ff-49e0-86ce-1f760f17064f,share,2026-04-26 17:10:47.177146,174,,desktop,paid_ad
042fee0e-576a-454e-b6b9-d4e8515ecc67,405dbdd5-5846-4ca0-bfb3-8162aad7ade5,ef67f5d7-f425-49f1-9dea-a7bc164204ef,save,2026-03-25 04:43:47.177146,345,,desktop,social
3d225f4d-bd89-4940-b337-bcd8191f0dff,ce234df9-2d16-4ee7-8c4c-400f2d25c286,0705a27c-e15c-4dc7-8868-28cb4d60cdbe,view,2026-03-20 04:51:47.177146,535,,mobile,social
cddf4984-8734-4d56-86b2-5b78b9fca135,0335b1f9-1a21-42c8-adc7-d5b27b04428e,3274b82a-4b9b-41c1-879b-0b29f52796e5,share,2026-04-19 02:26:47.177146,187,,mobile,organic
f49b95cd-ca9b-440e-b37a-6ee4561ee81f,b3eeed50-d6d1-4bd2-86fc-966325c8977b,6fe734e8-0b94-4c29-b592-d3669686cf3a,save,2026-04-18 02:38:47.177146,339,,mobile,email
0d1f8818-291d-4f29-a832-acdfe04c25f2,b2b12db4-2cf0-4b53-ab4a-930bb593f9e4,8abf7d56-86fc-4142-a05e-bae3ed988c5a,view,2026-02-04 00:11:47.177146,288,,tablet,email
a297dbcb-bb4e-4e68-b910-cb8b3fddb839,417c38cb-5c66-4bc2-920f-95e6ff5d7d5a,2da38f45-98bc-48af-a905-7e526df3e515,view,2026-03-07 20:02:47.177146,219,,tablet,organic
e9dac847-e27a-43a9-94c1-e5e2aa9cd9cf,a6a271c9-8b72-4b0e-a828-e3dbedb3f676,8dffb15e-6ae9-498d-b1cd-dab2fcf1d422,search,2026-05-01 11:46:47.177146,136,pet-friendly condo in Portland,desktop,paid_ad
058e2846-84d1-4e3b-932f-91ec6011121c,6cea74f6-fc76-4a1a-97e1-f09fec1cb7b9,31368ea9-96f0-41ce-a49e-6f7411b1b65e,save,2026-02-07 21:53:47.177146,264,,mobile,organic
b9dd2200-aac0-4981-8cf7-fcfcc58751d8,064665ed-d1f6-4e37-8bec-028b58f86061,2e5a6d8e-b4ff-49e0-86ce-1f760f17064f,view,2026-05-02 18:47:47.177146,456,,desktop,social
06db8ffc-1913-4c20-b9f4-4069fe2de4a6,7ecf8029-c59f-4947-b7e5-b51bf3c42e82,8784ca1a-22f0-4248-a6d9-6c0712d2b14a,share,2026-02-24 21:35:47.177146,349,,tablet,organic
025ab257-d6d0-4eca-8221-c6587962a5f7,b8f108f2-3037-4654-b9ae-bfccdd662f0b,f5065e61-53b1-4242-b21b-ad399cc9ec12,view,2026-03-03 17:34:47.177146,156,,tablet,paid_ad
fa691461-9d5f-4a22-8035-d125f0d9b88e,908e6948-7061-474b-b72e-88d679739727,04d78eca-3c81-4ea2-bdcf-a1914446285e,view,2026-02-19 02:35:47.177146,108,,mobile,social
bf75f553-7a85-4435-b47a-f0e381d7b1d3,2b174b28-6bb1-4ad1-ba79-577a401882f8,70f9bac9-6c2f-482e-a1c0-cfba4276b50d,search,2026-02-15 17:14:47.177146,135,pet-friendly condo in Austin,desktop,email
b7e3fd71-19a3-4385-9688-1a6265867e15,ab566f75-0457-41cf-9c3a-bc2bfd12c6b4,d9775b79-726e-4cd9-ade3-5779b90d0926,share,2026-04-03 08:43:47.177146,146,,tablet,organic
fdb3cb25-4e96-46d7-b19b-6e78fab1701d,0f169122-6b9e-460d-8a0b-a950386ca05b,c582374d-57b3-48fd-8e80-989cab78cadb,view,2026-03-07 10:25:47.177146,321,,mobile,social
d4217317-9fe4-4772-b696-50165e8b31c0,5e3a23c8-38f1-40f6-a551-ecc2497d838e,b5244748-e1e1-42bb-98c5-95f294a2f21a,share,2026-03-26 15:28:47.177146,188,,desktop,email
fb495a10-70af-4533-af42-aee05534d7ca,27ecd775-c71a-4c46-b751-43b2bf6640fa,d4a8c1e6-ea0b-4ca7-b35b-0c1213d4798f,view,2026-04-20 20:04:47.177146,172,,desktop,social
6992da60-5d05-4072-b7fb-405014c7e6c6,a88e63c7-a2cd-41e6-aa18-192d87bafc12,30398053-02a3-43f8-bbf4-c0415837a4df,save,2026-03-08 08:19:47.177146,575,,tablet,email
a2704432-f041-400b-8ce0-0bbf51aff4ab,029976db-2385-4e82-9237-5277c8256681,5c957e09-a446-4cd1-83b1-f280c1d57107,save,2026-03-30 13:16:47.177146,29,,mobile,organic
7426aae2-9c52-42be-b67f-7fc8641a3557,064665ed-d1f6-4e37-8bec-028b58f86061,d14faed6-e180-4ef7-b1af-e6911d945ab0,save,2026-03-02 06:08:47.177146,492,,mobile,paid_ad
e0cdd9d2-a270-4e87-8064-e5f4e1c49096,186c9f91-3ebf-4322-a164-5238e4c34d6b,5200b74a-4d9e-4675-a799-31f72a6cbf88,view,2026-04-19 01:15:47.177146,235,,desktop,social
5e2fd730-e21e-40af-b02f-51f9e68dbb04,07474d9c-a56b-4d8f-afc4-5ba30bb009b8,9ead6132-d5b6-4425-b60b-c679d8a48422,search,2026-03-19 10:57:47.177146,587,auction properties in Austin,desktop,paid_ad
e5dc17e1-9fcf-4315-a7cf-da0ca0f60230,a84275dc-11b6-435a-8b84-b059fdc4a806,1903fb8f-b6d5-4305-88ef-bdb3b6ddffc2,search,2026-04-24 03:10:47.177146,28,condo near good schools,tablet,social
3f4d4512-6b70-447f-8506-1ac75fd176be,b7792e27-8f99-4a1c-a040-fbfd59941063,6400dbfb-5d7b-4096-aeb7-b34d87a7a1b8,view,2026-03-09 22:33:47.177146,116,,mobile,paid_ad
4e47b64f-a78b-4313-bec2-9c9bc4afd907,1726694b-af94-4f6d-883d-93bab7313c50,931b431d-42d5-4147-912e-3bc91dea1902,view,2026-02-26 12:24:47.177146,49,,mobile,social
0884d1a5-62c3-46ce-9630-9e5507679137,3b69e0e8-0539-46f4-b5ce-26873a4fcaea,2c7d349a-d147-4d04-ac84-1ef2de7eb0f8,view,2026-04-21 00:41:47.177146,398,,tablet,paid_ad
4aa80293-d0d1-485d-8ae3-a2c3f60fa0de,980a074e-94d4-4c2d-9a45-66c9a44b7aad,8d428a9d-7b62-4ad0-8b5b-ae06aa1dc6dc,view,2026-03-31 16:26:47.177146,82,,mobile,email
1dc1b8f7-4317-44ec-aa6a-6b01056bfeff,2b174b28-6bb1-4ad1-ba79-577a401882f8,14f7cc03-26ef-4355-8a0d-4cad5ef24a16,view,2026-03-17 03:06:47.177146,129,,tablet,email
6dd8387f-7938-4e1a-aa31-204746cab269,f2c65f4c-6553-4037-8cb3-ec0daed8da7f,a9534d41-19e9-457f-8ac7-4482480c8155,bid,2026-02-12 15:17:47.177146,139,,desktop,organic
ba8bd32e-af8d-4c0c-be67-fe2408b8fcac,a69d435c-8df6-4530-8f6f-2fd415df094a,4d55f885-dbed-4ad6-a245-4ed313f736df,share,2026-03-16 04:55:47.177146,235,,mobile,paid_ad
8c2c2da6-a7d3-4410-a001-bf96d6890293,76569561-afdd-4b03-a543-c1907c21cb65,6ef71d51-1441-4a65-b106-3e0f9bf339a0,share,2026-03-21 02:21:47.177146,384,,tablet,paid_ad
4b38d80b-0bfa-4eb9-b9dc-da18c0ef84cc,1580210e-75a1-4397-a212-02c552c97aa9,b8b4e75e-924a-4b66-a81f-3425de9e53c4,bid,2026-04-01 23:17:47.177146,488,,desktop,email
2c841877-6543-47a0-a34c-137d3bcf5623,f4a34f32-03c2-4190-abcf-7fde55aa5859,dd27299f-16ec-4a02-88e1-cfbb4ac3e831,search,2026-05-03 10:53:47.177146,314,open house this weekend Portland,desktop,social
43436814-386c-4e1f-bace-94a57a32ea9e,3541f91e-7b97-4194-bb58-5883c1cd2b6e,da037f51-2f30-43c6-8ab7-56ddcb969f21,search,2026-04-02 21:36:47.177146,184,3 bedroom multi-family in Ballard,tablet,paid_ad
7f9e4459-75d7-4269-81d4-0f4ee8e59511,ba09a183-5b77-41fc-98d3-3acfa564f9de,c88b9b49-9d53-467e-b9c9-aa3c3bd2b99f,view,2026-02-10 23:34:47.177146,472,,desktop,organic
1c9e8acb-a6ff-4e8c-84f2-31110c78d521,0335b1f9-1a21-42c8-adc7-d5b27b04428e,7d333549-8460-4700-a773-c8cf23cb9bac,view,2026-03-22 12:12:47.177146,537,,mobile,social
7a6aeca1-981c-4fec-86e4-d741290a1619,a68adcb1-bdd1-45e1-9ab8-d065fedd7e52,0a92326f-593e-4e1f-9276-c6d6920f0da1,search,2026-04-28 16:02:47.177146,471,pet-friendly townhouse in Miami,tablet,email
8143640f-32ee-45d7-a272-990409eecfef,5e333aa7-a4ae-4a02-b50c-7c7366d8b606,ad9f13ab-2727-4c23-a751-18457b497d27,save,2026-02-08 13:49:47.177146,397,,desktop,social
5ebe969d-8f6c-4e6d-8b99-8a49f4a76fe7,fd7f931c-f4e9-47ac-a2d1-9ddfc8258002,61edb67f-997c-415e-b592-360e5530c5f1,share,2026-04-30 15:00:47.177146,225,,mobile,paid_ad
c7727e50-fb10-49d8-b388-6f5ab82f9652,466dedf6-0067-4797-a499-8349e560f980,718600d7-5748-441e-b1b6-404847c01f79,share,2026-03-06 16:29:47.177146,106,,tablet,email
f4ed8fdb-188b-408b-a336-6d94be077a2b,5bd49108-ed04-4517-827d-ee61c047154d,7ffb928d-958c-4486-8cb0-fa1e7a88b92d,search,2026-05-04 15:21:47.177146,162,condo near good schools,mobile,email
435e4901-a132-444a-a249-1e796d872b5b,fc5cef38-e508-4e56-8b72-1f708955f437,540599cd-62dd-4ddf-aa02-93f535374902,view,2026-05-03 22:56:47.177146,203,,desktop,social
69692447-ca43-4aa6-bfb6-d6836afb31a5,c7ef6477-d07d-479b-b687-ff89f0b78623,56726912-176c-4621-b7bc-c5dbcb7604dd,share,2026-04-29 07:42:47.177146,239,,mobile,email
d782cc71-5d09-4755-ae1b-f25ab896a835,90d3586d-6dbd-4636-ab60-beb0ae349e7f,de023a50-d90d-430f-9462-095dfc88a1ef,save,2026-03-26 00:43:47.177146,479,,mobile,social
54e87f3c-5a4c-4e6c-ad35-c240e70b0f44,264edad3-cbf1-466d-8e43-9b195a483626,f404ded7-61a1-4fd0-99c6-9fd4fdfc615f,view,2026-03-29 11:25:47.177146,169,,desktop,organic
13892a27-857a-4799-b58b-5a8e0445e249,15027293-e2de-43cc-befe-ee6b0a45c3bc,6d2a4b40-9f31-4dba-90a1-83c267805e5f,view,2026-03-31 15:22:47.177146,86,,desktop,paid_ad
1653e7e2-c2da-44ca-bfdc-6f6e061100f1,4ec211e4-0457-44ae-92dc-ea7374574629,6f580352-0f5f-4d55-b689-bbe33a843996,view,2026-02-19 23:08:47.177146,375,,desktop,social
ca8218db-4af3-4c54-8106-4e926f6c0f5d,e406074d-9203-4343-854b-51c3217d5d40,4c680fca-2155-4c76-a6bc-eaedae9ef0c4,view,2026-05-01 05:27:47.177146,126,,desktop,social
fbfe6da3-0d24-426c-8e37-c6728fbced52,80f2a42a-d1b0-44a6-8ff1-013f2d421ba9,2ae71468-5a94-4eb9-a043-892b2bd72d47,view,2026-03-19 12:36:47.177146,491,,desktop,organic
4f9036ee-23e2-4dcc-8475-650400b8fb46,fa93e8e1-2a29-459a-bf05-b729c79bbdd8,c582374d-57b3-48fd-8e80-989cab78cadb,search,2026-04-03 09:15:47.177146,24,2 bedroom multi-family in Beacon Hill,desktop,social
b618f5e4-c70a-458e-9ec8-a31b983db53d,2abe658f-4f5c-4722-82ff-8f39c099802f,0fce431c-dc90-4646-a159-fb9dca3730c6,view,2026-04-16 00:58:47.177146,163,,tablet,email
df0e22bb-7bc2-496e-8022-7a23c3aa15ae,af8a1fe3-1068-4038-a249-303f4983fb7e,7a35c922-ef7d-49f9-bdc4-b6736120c3c5,view,2026-03-16 21:35:47.177146,439,,tablet,social
b8fd1253-9d3a-40ee-8d30-31e9e8f4007f,b424e6ee-69ec-43b5-a77b-316d8204b0af,2e5a6d8e-b4ff-49e0-86ce-1f760f17064f,view,2026-03-18 20:02:47.177146,358,,tablet,social
f888f4db-ef83-4ad5-a497-e5c22dc2854a,f4a34f32-03c2-4190-abcf-7fde55aa5859,c1794b08-2325-4ab2-b336-4e6642b731ed,view,2026-02-03 20:26:47.177146,16,,desktop,paid_ad
c7a26f9c-f7ef-48c6-a918-9545742aad15,07008ed9-b899-4f78-b849-4f5fba2dc034,12a0ad14-beba-47bf-a3eb-98bafc4c808c,share,2026-03-27 00:39:47.177146,150,,desktop,paid_ad
df201d37-794d-461a-89e0-bccc76c5144e,96edc63f-8989-417d-81a2-38d3f053f388,00aa3677-e9b0-4c4c-ba8f-2018bd361a65,share,2026-02-18 05:37:47.177146,430,,mobile,organic
1712d0a5-bcfd-4f37-8463-02ba965dbaa4,296b3ca9-4bbb-4762-9a9c-e0d9e147c89c,7f833c6e-b4a4-4ae0-b06f-9b01fb17287f,view,2026-03-14 12:29:47.177146,155,,desktop,organic
660eaee1-f482-46d2-b790-7ecb548a235b,a0e0a34e-9d80-4d15-8a25-30b06f88c2c0,9fefa872-f0e2-4ebd-8a67-f4dfd303507a,view,2026-04-27 12:25:47.177146,393,,desktop,organic
44f490a4-38a4-4a11-a220-9854487ac3de,029976db-2385-4e82-9237-5277c8256681,0a26d772-2208-4bf3-a9ec-7148d1261d5f,view,2026-03-10 09:55:47.177146,483,,mobile,organic
b77522db-c7d1-45bb-a505-b0f40aa9cc53,f6a8612b-cf79-444c-a180-d942c43fec8a,d4a8c1e6-ea0b-4ca7-b35b-0c1213d4798f,view,2026-05-01 05:40:47.177146,223,,desktop,social
ff64e138-6ab3-40af-9253-34f3626c8626,6cea74f6-fc76-4a1a-97e1-f09fec1cb7b9,7e8d27fa-6f35-4f52-a006-1e4cf593fdf6,search,2026-03-06 00:55:47.177146,574,2 bedroom single family in Park Slope,tablet,email
b840bcb1-84a5-4887-bbb0-deacd1fd7d1a,c1217292-bab5-4cc6-8562-239cb1b20351,8b1c397d-119f-4718-9e02-da30847b3161,view,2026-02-18 07:13:47.177146,84,,tablet,email
54217780-a9e5-44f1-90cc-23d38ac32400,94300cc9-0cf6-46ea-9a59-d3a003bc2787,e61cfb72-ca27-4e90-ae23-d76ddb4d14fc,search,2026-02-16 02:46:47.177146,501,homes under 500k in Seattle,mobile,email
9faee2e7-4a25-43f7-9b5b-c7c77b03f83c,5dea8dba-c745-4fb5-b784-7e914d145395,e5f90d4b-aeee-4158-b473-985d97e67b08,view,2026-02-23 01:57:47.177146,158,,tablet,email
232dd342-a917-4334-9f57-1e6bf25d6971,dcd067a2-ec3c-4207-83be-4b19d71cfe0f,04eca479-141e-4b49-a030-c243584288fb,view,2026-04-11 16:04:47.177146,65,,desktop,social
e538c225-8334-4846-aac9-d9684549498d,1fc9ca47-6067-4b10-9402-886dd07636ca,fbbbb1c2-d76c-42ec-8148-58ada68b2a56,share,2026-02-24 12:57:47.177146,465,,mobile,email
90b11983-547a-4149-8426-abe9ae7172aa,980a074e-94d4-4c2d-9a45-66c9a44b7aad,cdcbc2d0-ed09-430b-8617-fa21b1647d32,view,2026-02-05 09:20:47.177146,36,,mobile,email
2c14558b-876e-480d-9fab-cc85c71d2c00,cbc87cf5-55c4-4491-ba49-06dc4beaddcf,b79bbd88-f93d-46f7-8227-721ffa3544ce,view,2026-03-28 22:27:47.177146,439,,desktop,social
03f3f31c-1aac-41cc-9d30-8f4b40ebc155,fdb4ffa9-ac0b-4e30-83f0-f9d4d75f025c,f3eb7512-6c24-47c0-9b95-b8d73b520624,save,2026-03-14 05:59:47.177146,591,,desktop,organic
910e9966-a33f-40da-bd8e-63b9683b636b,763abab1-3823-46ea-9ae7-ec9d9227e2f3,4d55f885-dbed-4ad6-a245-4ed313f736df,save,2026-04-15 08:13:47.177146,273,,desktop,email
3292d807-2d95-42c7-80bb-46cada114fa8,b685a482-3e9e-4503-b380-fe47f091eb57,aac47518-e491-4a1f-b421-ce11713dea92,search,2026-03-06 08:37:47.177146,24,open house this weekend Austin,desktop,organic
46eedfac-3ef7-4dcf-9382-edb2ea55d045,13803893-eafb-4f0b-ac7d-2164aad83167,ce7ce858-b0b3-4809-8ed5-88e9dcc9ff7f,view,2026-03-12 20:23:47.177146,489,,desktop,organic
7fff2840-0b4f-44c0-b9ee-64875477098b,a6a271c9-8b72-4b0e-a828-e3dbedb3f676,52bc6f4d-390d-4ffc-85a8-c2d46a3bcb28,save,2026-03-01 11:24:47.177146,166,,tablet,social
f40a71ec-5181-441a-8ec3-bd12162b4414,0462948b-474f-45bc-b0f8-abb9d23c1e1e,83510b74-c224-4ed6-921d-b57c5535a263,search,2026-04-17 14:03:47.177146,396,auction properties in New York,desktop,organic
60d9d17a-9899-4fde-95f2-c0e3182290ca,f3e79fa5-e0c8-43dd-8eb6-167db331965b,eaf4b5a1-7898-4087-8560-3e8bc25a12d7,view,2026-03-03 04:12:47.177146,538,,desktop,organic
37f2994f-3cd2-488a-b51b-c44d213b5b7a,4cea5dc1-0707-46df-8ceb-33e0d473a2fe,c9b8ad02-7c71-4ac9-88b8-c4cd42526573,save,2026-02-24 14:53:47.177146,216,,mobile,paid_ad
83c87c7b-ba4e-4e2c-aa92-1cd91b500e9c,789677fa-5a10-4ddb-a47a-1a757ae8b188,53ff1fe3-b52c-4380-94e4-de41554a5deb,search,2026-03-18 10:49:47.177146,136,auction properties in Seattle,mobile,social
bf0a9321-d539-48a1-9344-0931d92f3b5d,6c8440f4-24c9-4c86-b953-e17050211bfc,ca8f7477-80fe-47d1-959f-bd21199e2f08,view,2026-03-18 09:10:47.177146,286,,mobile,paid_ad
f9d44070-cd08-4ab2-be9b-965aeccea69e,4ec211e4-0457-44ae-92dc-ea7374574629,dd46acb9-7106-464b-bf5a-6e405d650a8c,search,2026-04-24 11:18:47.177146,12,new listings in Division,tablet,organic
cd86f885-d070-4b2a-abf8-d966a48d54f1,bc0d5832-611b-475f-8b1e-f8f3bf82159c,66a9d110-d184-408d-acc1-8afc55939509,bid,2026-02-06 18:22:47.177146,115,,desktop,email
8987f5c4-9915-4ab1-a603-4d11d0005740,1e0e845e-ecc4-45de-9447-7e5b2a1665f6,5efb6af6-545d-428e-a18e-dcb32b7a1b31,view,2026-04-27 15:01:47.177146,302,,mobile,social
9c0a1f02-1ee5-4a72-b850-de908f234594,290c709a-7076-44fe-80da-7e73385597f5,7dc2ae5e-8d4b-4c23-9844-5dafc5e12f95,search,2026-03-18 07:25:47.177146,310,pet-friendly condo in San Francisco,desktop,organic
e77aead4-d40f-4e09-ae6f-25317730061c,df90cfcb-fc6c-4248-8b6f-b24e8d089d6d,67d2beff-15d9-4354-b73b-eb7cd1eb95f7,view,2026-04-30 11:54:47.177146,10,,mobile,paid_ad
508aa351-ee14-478d-90df-f13f290b13c8,f4a34f32-03c2-4190-abcf-7fde55aa5859,661d60c6-cc15-431e-9a6f-f6d0ccb68073,search,2026-03-20 06:07:47.177146,162,auction properties in Miami,desktop,social
92af79ef-812c-492a-ae78-c9f67102e46c,ff515f47-48f6-497c-bc36-1c9c6e266eb0,7630d2e6-3b8e-430c-9f6a-329d9cf9e31b,view,2026-02-03 09:14:47.177146,189,,mobile,organic
3aaac609-f86b-4f63-8e39-8621505166e1,b3eeed50-d6d1-4bd2-86fc-966325c8977b,ac5020f7-5005-42ec-a6a9-60026397512d,search,2026-03-05 18:56:47.177146,351,open house this weekend San Francisco,tablet,email
396d0bf4-f665-4700-b1bd-f275bf2ce5b2,71afc40c-7816-469f-851d-79692567400d,478a47f2-5623-4137-badb-8f3b87315525,search,2026-03-08 07:34:47.177146,402,new listings in SoHo,tablet,social
dbe1d82d-b75a-44aa-b84d-0b4de57da5a8,df90cfcb-fc6c-4248-8b6f-b24e8d089d6d,2ef1b932-994f-4e1b-acfc-92378132aeb3,view,2026-04-24 18:35:47.177146,125,,desktop,email
1533eb6a-e50d-4dd5-a5b9-0966611f7091,de472182-f80d-419e-9f23-5b04d432b57c,ae6245d5-220e-4457-9e57-f3fa1524bf7b,share,2026-03-20 03:56:47.177146,202,,mobile,paid_ad
7299d290-079b-46e2-a3b1-c220b6c8f038,751b51aa-305c-45fa-8733-dbb42d42d206,262eba94-c6fe-4a00-84fd-2b7145eeb564,bid,2026-04-05 16:03:47.177146,443,,desktop,paid_ad
f82e7369-8026-4e05-83eb-0114dc4e76b3,243137d0-da52-4376-a514-1558ea24436f,22c9888f-8133-4fab-94f0-726af6f996cb,bid,2026-05-04 14:33:47.177146,361,,desktop,organic
7031b962-d332-4590-8af3-8643aa2dce48,458ecdcc-c5ce-4095-803c-78c1ff0e8db3,a6aa97cc-cb58-4583-8a07-96d0a2676d43,search,2026-02-10 05:02:47.177146,538,homes with pool in San Francisco,tablet,organic
6ff9b17b-c735-4698-aae4-68955147cf74,a345754c-05da-4d8f-8976-59afe1e303fe,02a4461a-3fac-4d06-86db-ecbf2f8e9e10,view,2026-03-01 05:40:47.177146,355,,tablet,paid_ad
676db0e1-ae75-4761-8409-0b2a76b4aad1,63317488-9870-4d4f-b164-e537bab0c251,d2e6172d-a28b-4eac-8c20-da052ace56cf,share,2026-03-20 16:37:47.177146,281,,desktop,organic
61c5cb9c-dc1d-4b11-a401-a4f3b8705fe2,ff515f47-48f6-497c-bc36-1c9c6e266eb0,5b78001a-dc5c-4195-8f4c-7064c17a6717,save,2026-04-09 01:37:47.177146,392,,mobile,social
03bab06b-88df-4479-81fd-063b9a8afe66,19cfef56-cf6f-40c6-9b08-8d9614c07151,0b916763-2443-443a-b82c-13a7f55e1bf5,search,2026-04-22 02:56:47.177146,540,4 bedroom single family in Upper West Side,desktop,organic
658e5e9c-63c4-4823-82eb-1b5cad9b1d54,c5cef91e-de0d-48f6-bbda-b57fc15bbba3,e8878e24-80d8-48c3-8cf8-22aab2ee9bd6,share,2026-03-11 14:14:47.177146,577,,tablet,social
