property_id,address,city,state,zip_code,price,beds,baths,sqft,property_type,year_built,school_rating,neighborhood,listing_status,days_on_market,auction_date,auction_start_price,hoa_fee,description,image_url,latitude,longitude
e160379b-f6d3-4353-b15d-006866719ed8,6683 Patterson Port,Seattle,WA,98151,591703,3,4.5,1855,Condo,1943,2.9,Capitol Hill,active,101,,,500,"Charming condo with 4.5 bathrooms in desirable Capitol Hill. Top-rated school district. Close to restaurants and shops. Features 1,855 sqft of living space.",https://picsum.photos/seed/10cdfc8f/800/600,47.52313,-122.325391
c664d076-c008-414f-9e08-1b5477283129,5126 Brooks Roads,Nashville,TN,37229,439091,1,1.5,957,Multi-Family,1952,5.9,The Gulch,active,13,,,0,Stunning 1-bedroom multi-family located in The Gulch. Recently updated kitchen and bathrooms. Features 957 sqft of living space. Open floor plan with natural light. Top-rated school district. Built in 1952.,https://picsum.photos/seed/05a81df1/800/600,36.099234,-86.727939
f5a89b92-c07c-44bc-832e-4b601d808f91,6408 Shannon Bypass,Austin,TX,78774,422288,1,1.0,976,Single Family,1953,2.8,Mueller,active,7,,,0,"Beautiful single family in the heart of Mueller, Austin. Features 976 sqft of living space. Recently updated kitchen and bathrooms. Hardwood floors throughout. Open floor plan with natural light.",https://picsum.photos/seed/13e627d4/800/600,30.284406,-97.744504
55499d6e-394e-42f1-b07b-f79aadaf4402,3433 Matthews Hill,New York,NY,10074,924236,4,5.0,1973,Single Family,1990,3.2,Park Slope,auction,13,2026-05-23,737293,150,"Beautiful single family in the heart of Park Slope, New York. Recently updated kitchen and bathrooms. Close to restaurants and shops. Built in 1990. Open floor plan with natural light.",https://picsum.photos/seed/c39e6166/800/600,40.701996,-73.936744
ee05351c-3937-426e-be5b-23a2a12aecfd,3585 Sanders Crescent,New York,NY,10090,810444,4,6.0,2477,Multi-Family,1920,6.4,Upper West Side,pending,35,,,0,"Charming multi-family with 6.0 bathrooms in desirable Upper West Side. Open floor plan with natural light. Features 2,477 sqft of living space. Built in 1920. Top-rated school district. Close to restaurants and shops.",https://picsum.photos/seed/e6f45978/800/600,40.688831,-74.035716
cf41dbab-29b5-4769-a664-0393c0ec4322,4573 Lisa Meadow,Miami,FL,33167,508121,1,1.5,1027,Single Family,1975,9.6,Wynwood,auction,65,2026-05-16,423056,0,"Beautiful single family in the heart of Wynwood, Miami. Private backyard and patio. Recently updated kitchen and bathrooms. Built in 1975. Hardwood floors throughout. Close to restaurants and shops.",https://picsum.photos/seed/df1d62fb/800/600,25.788734,-80.095872
b4a5d613-92c4-49cf-8fe6-9200de7a5f21,1370 Michael Cliffs,Austin,TX,78793,356017,1,1.0,606,Condo,2006,9.1,South Lamar,pending,72,,,500,Charming condo with 1.0 bathrooms in desirable South Lamar. Top-rated school district. Private backyard and patio. Features 606 sqft of living space.,https://picsum.photos/seed/b5184c3a/800/600,30.319693,-97.735474
ebfaaf40-98f5-4dfe-9f69-9219bf3bfd48,3237 Diane Landing,Nashville,TN,37255,708226,3,3.0,1475,Multi-Family,1979,1.1,12 South,active,57,,,0,"Beautiful multi-family in the heart of 12 South, Nashville. Open floor plan with natural light. Close to restaurants and shops. Private backyard and patio. Built in 1979. Top-rated school district.",https://picsum.photos/seed/5506d98f/800/600,36.214384,-86.745489
b2efb064-694c-4523-8e97-de5826f08931,9979 Kimberly Crossing,Portland,OR,97282,291774,4,5.5,2231,Townhouse,1945,3.5,Division,active,112,,,500,Charming townhouse with 5.5 bathrooms in desirable Division. Built in 1945. Open floor plan with natural light. Top-rated school district.,https://picsum.photos/seed/46cbae36/800/600,45.449295,-122.739646
fb60fe81-36f6-42c2-819c-4adfc585dd9e,949 Lucas Branch,Boston,MA,02196,383503,3,4.0,2341,Condo,1944,5.8,Back Bay,auction,87,2026-05-14,307608,500,"Stunning 3-bedroom condo located in Back Bay. Close to restaurants and shops. Recently updated kitchen and bathrooms. Features 2,341 sqft of living space. Open floor plan with natural light.",https://picsum.photos/seed/df189236/800/600,42.260491,-71.073477
849a0e1d-9f63-46db-81cd-97ae4f9958d3,7043 Lewis Port,Portland,OR,97298,642965,1,1.5,738,Multi-Family,1955,3.8,Division,auction,58,2026-05-18,468844,50,"Beautiful multi-family in the heart of Division, Portland. Hardwood floors throughout. Built in 1955. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/029f6c01/800/600,45.613253,-122.733274
536b568a-426d-4735-9889-93a6975cf97c,8614 Roach Points,Miami,FL,33152,600397,1,1.0,833,Single Family,1995,2.0,Coral Gables,active,32,,,0,"Beautiful single family in the heart of Coral Gables, Miami. Top-rated school district. Close to restaurants and shops. Features 833 sqft of living space.",https://picsum.photos/seed/ba3de8af/800/600,25.72986,-80.280913
77cfabcc-a984-40c2-8a2c-8d1e99892138,1768 Paul Rapids,Portland,OR,97218,384213,1,1.5,953,Single Family,2008,9.3,Pearl District,active,8,,,0,Charming single family with 1.5 bathrooms in desirable Pearl District. Features 953 sqft of living space. Recently updated kitchen and bathrooms. Hardwood floors throughout.,https://picsum.photos/seed/d7d62659/800/600,45.475494,-122.653163
91df741b-b21a-4db1-8659-90c06749bb84,1869 Alison Cove,New York,NY,10034,1014765,4,4.0,2052,Single Family,1969,6.6,Astoria,pending,113,,,50,"Beautiful single family in the heart of Astoria, New York. Built in 1969. Open floor plan with natural light. Top-rated school district.",https://picsum.photos/seed/de8111ed/800/600,40.703615,-74.040361
a16228e2-387a-4cb9-a635-d19e351eacb9,5961 Moran Valley,Seattle,WA,98193,550500,2,2.0,1719,Condo,1943,1.4,Ballard,active,103,,,250,Stunning 2-bedroom condo located in Ballard. Recently updated kitchen and bathrooms. Built in 1943. Hardwood floors throughout. Top-rated school district. Open floor plan with natural light.,https://picsum.photos/seed/7cf50710/800/600,47.568533,-122.34493
09357262-b06e-480c-9691-1a4d54b965f2,5695 Audrey Rue,Miami,FL,33118,590486,5,6.0,2599,Townhouse,1950,1.5,Miami Beach,auction,110,2026-05-17,430647,300,"Beautiful townhouse in the heart of Miami Beach, Miami. Top-rated school district. Private backyard and patio. Close to restaurants and shops. Hardwood floors throughout. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/f717d241/800/600,25.789811,-80.251548
d84be1ad-115d-4fbc-bd16-cc237badec77,4016 Fleming Mews,Seattle,WA,98137,668014,4,4.0,2244,Townhouse,2021,9.3,Capitol Hill,pending,29,,,300,Stunning 4-bedroom townhouse located in Capitol Hill. Private backyard and patio. Close to restaurants and shops. Top-rated school district. Hardwood floors throughout. Built in 2021.,https://picsum.photos/seed/f74d5b1b/800/600,47.644844,-122.338793
0ac1f116-a5d8-46ca-bd32-fc0c5165ba65,819 Li Flat,New York,NY,10056,751879,1,1.0,820,Condo,1923,3.6,Park Slope,active,19,,,300,"Beautiful condo in the heart of Park Slope, New York. Hardwood floors throughout. Recently updated kitchen and bathrooms. Built in 1923.",https://picsum.photos/seed/0fa3e021/800/600,40.739067,-73.923458
67d2beff-15d9-4354-b73b-eb7cd1eb95f7,1918 Brandon Park,Denver,CO,80258,561030,3,4.0,1866,Townhouse,1945,3.4,LoDo,active,108,,,200,Stunning 3-bedroom townhouse located in LoDo. Open floor plan with natural light. Hardwood floors throughout. Built in 1945.,https://picsum.photos/seed/90321386/800/600,39.643399,-104.95481
6e325df9-d165-41ba-bf7e-e4fdf1a597b3,4106 Williams Harbor,Nashville,TN,37264,393192,5,7.5,3343,Townhouse,1935,2.7,East Nashville,active,102,,,450,"Beautiful townhouse in the heart of East Nashville, Nashville. Hardwood floors throughout. Close to restaurants and shops. Open floor plan with natural light. Recently updated kitchen and bathrooms. Built in 1935.",https://picsum.photos/seed/85323fe6/800/600,36.201571,-86.81801
0f067b51-914b-4547-95f7-f3c783f9e392,8442 Wilson Mission,Nashville,TN,37292,193077,2,3.0,1819,Condo,1982,8.1,East Nashville,sold,11,,,200,Stunning 2-bedroom condo located in East Nashville. Top-rated school district. Built in 1982. Recently updated kitchen and bathrooms. Private backyard and patio.,https://picsum.photos/seed/c14499a4/800/600,36.096187,-86.803977
25edd48e-a87a-4ea1-b0d7-298d8080f5f0,9461 Carolyn Ramp,San Francisco,CA,94158,1819703,4,4.5,3193,Multi-Family,2001,2.9,Marina,auction,5,2026-06-03,1329202,0,"Beautiful multi-family in the heart of Marina, San Francisco. Open floor plan with natural light. Top-rated school district. Features 3,193 sqft of living space. Built in 2001.",https://picsum.photos/seed/3eb4017d/800/600,37.75408,-122.4582
a62367d6-278b-4922-9804-abe7ef92bcfe,4573 Young Brooks,Boston,MA,02150,548914,3,3.0,1701,Townhouse,1985,5.1,Jamaica Plain,active,55,,,450,Stunning 3-bedroom townhouse located in Jamaica Plain. Recently updated kitchen and bathrooms. Hardwood floors throughout. Built in 1985.,https://picsum.photos/seed/b453fa02/800/600,42.341891,-70.997999
e3f73c14-3b6e-4056-ae5a-fdcb71053b20,5494 Smith Tunnel,Miami,FL,33135,493637,1,1.0,1118,Single Family,1989,3.0,Brickell,active,119,,,100,Stunning 1-bedroom single family located in Brickell. Open floor plan with natural light. Built in 1989. Private backyard and patio. Top-rated school district.,https://picsum.photos/seed/161371c2/800/600,25.669356,-80.251739
329459de-7285-433a-8ced-17766d115ee0,7873 Rhonda Haven,Chicago,IL,60636,197911,3,3.0,2137,Townhouse,1971,1.1,Hyde Park,sold,84,,,250,"Beautiful townhouse in the heart of Hyde Park, Chicago. Top-rated school district. Private backyard and patio. Hardwood floors throughout. Recently updated kitchen and bathrooms. Features 2,137 sqft of living space.",https://picsum.photos/seed/18b9cfe9/800/600,41.951193,-87.684284
d9775b79-726e-4cd9-ade3-5779b90d0926,5910 Meagan Lodge,Nashville,TN,37273,271188,3,3.5,2302,Condo,1991,6.2,The Gulch,active,18,,,250,Stunning 3-bedroom condo located in The Gulch. Close to restaurants and shops. Hardwood floors throughout. Private backyard and patio.,https://picsum.photos/seed/1de1874d/800/600,36.123814,-86.734039
64b0bc13-d828-4fcb-9b89-40addf95d854,1143 Paula Pines,New York,NY,10060,653387,1,1.0,687,Townhouse,1939,8.2,SoHo,auction,81,2026-06-04,516943,450,Charming townhouse with 1.0 bathrooms in desirable SoHo. Hardwood floors throughout. Top-rated school district. Features 687 sqft of living space. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/d88fb48e/800/600,40.808834,-74.065159
c6366d09-0f10-4b98-81c0-ba5d86da5fe1,8691 Matthew Brook,Seattle,WA,98147,1102194,3,2.5,1842,Multi-Family,1942,5.4,Capitol Hill,auction,78,2026-05-11,804436,0,"Beautiful multi-family in the heart of Capitol Hill, Seattle. Features 1,842 sqft of living space. Recently updated kitchen and bathrooms. Open floor plan with natural light. Top-rated school district.",https://picsum.photos/seed/51dbd154/800/600,47.583379,-122.390922
4dbcdc99-7ea5-4909-95d1-b63790eebf37,7878 Terry Village,Chicago,IL,60665,388574,4,4.5,2090,Townhouse,1988,1.6,Logan Square,pending,96,,,300,"Beautiful townhouse in the heart of Logan Square, Chicago. Open floor plan with natural light. Top-rated school district. Built in 1988. Close to restaurants and shops. Hardwood floors throughout.",https://picsum.photos/seed/c2be9e29/800/600,41.804086,-87.688665
40770e1e-a4d2-4c23-a825-b540f47ff936,5781 Cummings Harbor,Miami,FL,33168,229435,1,1.0,930,Condo,1987,5.4,Coral Gables,auction,113,2026-05-20,180432,200,Charming condo with 1.0 bathrooms in desirable Coral Gables. Open floor plan with natural light. Hardwood floors throughout. Top-rated school district. Built in 1987. Close to restaurants and shops.,https://picsum.photos/seed/48f8e40a/800/600,25.719282,-80.115601
5db46a7a-b3d3-40a4-ab67-c512015ce45b,8910 Molina Locks,Denver,CO,80245,507639,3,3.5,2081,Condo,2009,7.3,Highlands,active,51,,,150,Stunning 3-bedroom condo located in Highlands. Built in 2009. Private backyard and patio. Close to restaurants and shops. Top-rated school district. Hardwood floors throughout.,https://picsum.photos/seed/27695a94/800/600,39.687139,-104.916192
9f1f074e-0c61-4d6d-a51d-d8e8e40be2f4,6344 Angela Island,New York,NY,10069,1271815,1,1.5,1024,Single Family,1972,2.9,Astoria,active,33,,,50,"Stunning 1-bedroom single family located in Astoria. Close to restaurants and shops. Top-rated school district. Built in 1972. Hardwood floors throughout. Features 1,024 sqft of living space.",https://picsum.photos/seed/e5f3b182/800/600,40.627439,-73.967103
426793b4-88c7-4472-937e-63a425d88b5a,2894 Salazar Lock,Austin,TX,78730,285028,2,2.0,1722,Townhouse,1979,6.9,Downtown Austin,active,71,,,500,"Beautiful townhouse in the heart of Downtown Austin, Austin. Built in 1979. Top-rated school district. Recently updated kitchen and bathrooms. Features 1,722 sqft of living space. Hardwood floors throughout.",https://picsum.photos/seed/06a6ec2b/800/600,30.195251,-97.679015
49e2e112-816e-48d2-bb75-52296304465f,8666 Horton Motorway,Chicago,IL,60691,432989,1,1.5,903,Single Family,1965,1.3,Wicker Park,active,92,,,0,Charming single family with 1.5 bathrooms in desirable Wicker Park. Built in 1965. Hardwood floors throughout. Private backyard and patio. Recently updated kitchen and bathrooms. Close to restaurants and shops.,https://picsum.photos/seed/eb13d1e1/800/600,41.821333,-87.590452
387a76b6-1de6-48f5-bdb8-c5dc9382eb8d,1135 Allison Crossing,Austin,TX,78795,332519,4,5.5,2499,Single Family,1950,4.8,South Lamar,active,3,,,0,"Beautiful single family in the heart of South Lamar, Austin. Recently updated kitchen and bathrooms. Private backyard and patio. Built in 1950.",https://picsum.photos/seed/8ad455cf/800/600,30.234623,-97.80467
59725013-75c7-4285-b5de-3ef501f0c7fb,296 Pace Cove,Austin,TX,78750,649350,3,3.0,1797,Multi-Family,1989,3.1,Mueller,pending,16,,,100,"Stunning 3-bedroom multi-family located in Mueller. Top-rated school district. Built in 1989. Features 1,797 sqft of living space.",https://picsum.photos/seed/fe688143/800/600,30.201924,-97.762672
98ddd63b-c292-4685-93ed-b4b97a52a424,2277 Jeffrey Views,Miami,FL,33198,294060,2,2.0,1562,Townhouse,2011,3.3,Miami Beach,auction,22,2026-05-09,232301,450,Stunning 2-bedroom townhouse located in Miami Beach. Private backyard and patio. Close to restaurants and shops. Top-rated school district.,https://picsum.photos/seed/600a150d/800/600,25.79728,-80.097327
c0603c20-ee3e-4a46-9672-3d8937b3955f,3973 Dominic Islands,Portland,OR,97249,484042,5,7.0,3540,Single Family,1985,7.3,Alberta Arts,pending,76,,,50,"Charming single family with 7.0 bathrooms in desirable Alberta Arts. Hardwood floors throughout. Open floor plan with natural light. Features 3,540 sqft of living space. Private backyard and patio.",https://picsum.photos/seed/5cb0a9b4/800/600,45.53847,-122.599044
4e2a093e-c6b3-4d96-b045-5deb2023c016,8633 Perez Corners,Chicago,IL,60615,307714,2,2.0,1227,Townhouse,1950,8.9,Hyde Park,pending,95,,,250,"Stunning 2-bedroom townhouse located in Hyde Park. Open floor plan with natural light. Close to restaurants and shops. Features 1,227 sqft of living space. Built in 1950. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/ca797d78/800/600,41.833725,-87.60108
1e8c88f3-8979-498e-bce0-abc05dd0e121,2418 Jennifer Valleys,Nashville,TN,37291,224810,1,1.5,840,Condo,1997,2.7,Germantown,auction,42,2026-05-26,157570,500,"Beautiful condo in the heart of Germantown, Nashville. Built in 1997. Top-rated school district. Open floor plan with natural light.",https://picsum.photos/seed/ce3ecaf5/800/600,36.076697,-86.843107
9cc58374-95c2-4f52-b839-22040c2ce6ca,3399 Cabrera Plain,San Francisco,CA,94191,635669,1,1.0,998,Condo,1941,2.6,Mission District,active,55,,,300,Stunning 1-bedroom condo located in Mission District. Built in 1941. Recently updated kitchen and bathrooms. Hardwood floors throughout. Private backyard and patio.,https://picsum.photos/seed/ef3de551/800/600,37.73552,-122.404116
e4ea064e-8eb9-4bc5-97a3-dd38be196019,8901 Sarah Ways,Chicago,IL,60686,479160,5,6.0,3384,Multi-Family,2024,4.4,Logan Square,active,98,,,0,"Beautiful multi-family in the heart of Logan Square, Chicago. Recently updated kitchen and bathrooms. Top-rated school district. Hardwood floors throughout. Private backyard and patio. Close to restaurants and shops.",https://picsum.photos/seed/0be76277/800/600,41.929872,-87.545494
f4028166-6a1e-4c84-98be-d5a63ece7d04,8151 Jordan Tunnel,Portland,OR,97257,400047,5,5.5,3119,Townhouse,2011,9.2,Division,active,20,,,150,Stunning 5-bedroom townhouse located in Division. Close to restaurants and shops. Private backyard and patio. Recently updated kitchen and bathrooms. Hardwood floors throughout.,https://picsum.photos/seed/4cd1a608/800/600,45.417767,-122.67826
d574c57a-ca0e-4dd3-9ab7-e08997369c37,8449 Daniel Hollow,Portland,OR,97254,485135,5,4.0,2358,Townhouse,1969,7.9,Sellwood,active,25,,,350,"Charming townhouse with 4.0 bathrooms in desirable Sellwood. Private backyard and patio. Top-rated school district. Features 2,358 sqft of living space. Hardwood floors throughout.",https://picsum.photos/seed/7179a183/800/600,45.569454,-122.628085
60b87f79-7ab8-4738-aa3a-95e3cadb728a,2744 Joseph Spurs,New York,NY,10094,493869,1,1.5,799,Condo,2009,5.1,Brooklyn Heights,active,78,,,250,"Beautiful condo in the heart of Brooklyn Heights, New York. Built in 2009. Private backyard and patio. Close to restaurants and shops.",https://picsum.photos/seed/32cc271d/800/600,40.663658,-73.98557
72492f20-f295-499d-a315-43d4722ca0c5,6843 Nelson Extension,New York,NY,10049,1397665,1,1.0,912,Multi-Family,1941,3.7,Astoria,active,89,,,0,Charming multi-family with 1.0 bathrooms in desirable Astoria. Built in 1941. Private backyard and patio. Open floor plan with natural light.,https://picsum.photos/seed/8282ba0d/800/600,40.744497,-74.029442
630dae61-2d15-4eaf-a7bf-0dfd3b6ad053,2895 Brandy Crest,Nashville,TN,37265,237956,1,1.5,960,Condo,1920,1.9,East Nashville,pending,1,,,450,"Beautiful condo in the heart of East Nashville, Nashville. Recently updated kitchen and bathrooms. Private backyard and patio. Built in 1920. Close to restaurants and shops.",https://picsum.photos/seed/745d7ce0/800/600,36.167692,-86.750696
89d9d0f1-033d-4cc0-b783-dfdc8533fd3e,7320 Luis Drive,Portland,OR,97262,358179,1,1.0,803,Condo,1945,8.3,Pearl District,sold,24,,,300,Charming condo with 1.0 bathrooms in desirable Pearl District. Built in 1945. Close to restaurants and shops. Private backyard and patio. Top-rated school district. Features 803 sqft of living space.,https://picsum.photos/seed/cd5335e8/800/600,45.46707,-122.597945
bc86bcc6-52a1-4407-ac48-5b864eeb9891,785 Walsh Skyway,Miami,FL,33184,501091,3,2.5,1744,Single Family,1950,7.8,Coconut Grove,pending,87,,,100,"Beautiful single family in the heart of Coconut Grove, Miami. Features 1,744 sqft of living space. Hardwood floors throughout. Open floor plan with natural light.",https://picsum.photos/seed/7ff455b3/800/600,25.81206,-80.290355
ef6f79bb-e968-4ec6-ad25-588f5eed6317,5933 Aimee Garden,San Francisco,CA,94117,1272218,4,5.5,2848,Townhouse,1967,3.2,SOMA,active,105,,,400,"Stunning 4-bedroom townhouse located in SOMA. Features 2,848 sqft of living space. Hardwood floors throughout. Private backyard and patio.",https://picsum.photos/seed/cbbf21ae/800/600,37.807916,-122.443713
d330957b-6a53-41e3-a5dd-ba675535952a,372 Stanley Harbors,New York,NY,10051,398100,1,1.5,870,Condo,1967,6.9,Astoria,auction,88,2026-05-21,309418,300,Charming condo with 1.5 bathrooms in desirable Astoria. Features 870 sqft of living space. Close to restaurants and shops. Private backyard and patio. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/1a3488e4/800/600,40.613426,-73.978385
595c14e4-6941-4a09-90bb-bab612e1f315,9469 Barton Orchard,Portland,OR,97276,385258,2,2.5,1260,Condo,1974,7.3,Division,auction,110,2026-05-09,312113,350,"Charming condo with 2.5 bathrooms in desirable Division. Features 1,260 sqft of living space. Built in 1974. Hardwood floors throughout. Top-rated school district. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/e7c09e0a/800/600,45.536635,-122.636012
eee14bb1-7e1d-4cad-bec3-fd45157d3943,2725 Christopher Trafficway,San Francisco,CA,94113,1193252,4,6.0,3060,Multi-Family,1950,7.8,Mission District,active,22,,,0,Stunning 4-bedroom multi-family located in Mission District. Open floor plan with natural light. Built in 1950. Private backyard and patio. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/a33491f6/800/600,37.692786,-122.432421
8c0db089-4914-47e5-93f2-d2559add74cb,9306 Dawson Knoll,Portland,OR,97258,616190,5,6.0,3501,Single Family,2021,6.2,Hawthorne,active,120,,,0,"Stunning 5-bedroom single family located in Hawthorne. Hardwood floors throughout. Recently updated kitchen and bathrooms. Features 3,501 sqft of living space.",https://picsum.photos/seed/6af91867/800/600,45.428133,-122.709755
9b8c0b17-2257-40d8-bd40-d24071ba9e47,8875 Donna Street,Miami,FL,33185,394553,3,4.0,1747,Single Family,1993,3.8,Coral Gables,active,110,,,0,"Beautiful single family in the heart of Coral Gables, Miami. Close to restaurants and shops. Recently updated kitchen and bathrooms. Top-rated school district. Built in 1993.",https://picsum.photos/seed/18db0106/800/600,25.809084,-80.22964
e44a1122-f371-468a-9e05-9de5143eb7fd,662 Heather Club,San Francisco,CA,94195,561467,1,1.0,996,Condo,1938,7.1,SOMA,active,64,,,250,Charming condo with 1.0 bathrooms in desirable SOMA. Open floor plan with natural light. Top-rated school district. Private backyard and patio. Features 996 sqft of living space.,https://picsum.photos/seed/c9252a68/800/600,37.795193,-122.490226
185054a7-0542-4ef6-80f1-88e578ed9675,3033 Brown Bridge,Miami,FL,33116,783160,2,2.5,1414,Multi-Family,2023,7.5,Coral Gables,active,106,,,0,"Stunning 2-bedroom multi-family located in Coral Gables. Close to restaurants and shops. Recently updated kitchen and bathrooms. Private backyard and patio. Built in 2023. Features 1,414 sqft of living space.",https://picsum.photos/seed/05c50e54/800/600,25.848587,-80.246786
aaa24445-7841-4071-b4da-942fc599a552,2244 Taylor Lights,San Francisco,CA,94122,1386997,4,6.0,2800,Multi-Family,1929,3.5,Marina,sold,37,,,0,"Stunning 4-bedroom multi-family located in Marina. Features 2,800 sqft of living space. Close to restaurants and shops. Private backyard and patio. Recently updated kitchen and bathrooms. Hardwood floors throughout.",https://picsum.photos/seed/9624b0f3/800/600,37.815122,-122.409798
71f187a7-9bfd-4f72-b942-f779938acec6,6269 Tony Junctions,Chicago,IL,60628,239672,2,2.0,1255,Condo,1947,1.1,Wicker Park,sold,84,,,200,"Stunning 2-bedroom condo located in Wicker Park. Recently updated kitchen and bathrooms. Features 1,255 sqft of living space. Close to restaurants and shops. Top-rated school district. Hardwood floors throughout.",https://picsum.photos/seed/c5be0726/800/600,41.913764,-87.532103
7496186e-40df-4043-af94-8837f3514c8c,6250 Lisa Trace,Chicago,IL,60632,277857,5,6.5,3386,Single Family,2000,2.1,Logan Square,active,5,,,0,Charming single family with 6.5 bathrooms in desirable Logan Square. Built in 2000. Close to restaurants and shops. Hardwood floors throughout. Private backyard and patio. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/e30bb36b/800/600,41.838638,-87.610569
1fb23579-adf8-4874-b963-25fa79eb57c2,7205 Hodges Inlet,Portland,OR,97271,283712,1,1.0,1110,Townhouse,1948,9.9,Pearl District,auction,74,2026-05-21,210247,200,"Stunning 1-bedroom townhouse located in Pearl District. Recently updated kitchen and bathrooms. Features 1,110 sqft of living space. Top-rated school district. Close to restaurants and shops. Built in 1948.",https://picsum.photos/seed/c06fc437/800/600,45.574069,-122.742181
db711df4-ce85-4688-8e03-17950f0d85bb,3060 Rios Vista,New York,NY,10025,862781,5,6.5,3805,Single Family,1928,7.4,Park Slope,auction,69,2026-05-31,688287,0,"Charming single family with 6.5 bathrooms in desirable Park Slope. Recently updated kitchen and bathrooms. Features 3,805 sqft of living space. Open floor plan with natural light. Hardwood floors throughout. Top-rated school district.",https://picsum.photos/seed/3951e0f0/800/600,40.654293,-73.974284
0e6b4919-0766-43ec-9d80-ade5a9bb13ea,101 Robin Forges,Boston,MA,02194,521984,2,2.5,1375,Single Family,1952,5.6,Back Bay,active,16,,,0,"Beautiful single family in the heart of Back Bay, Boston. Features 1,375 sqft of living space. Open floor plan with natural light. Recently updated kitchen and bathrooms. Close to restaurants and shops.",https://picsum.photos/seed/cc75854c/800/600,42.368985,-71.07429
65bee84e-2844-412c-b814-9270e2947666,2298 Cruz Mission,Portland,OR,97237,377538,3,3.0,2215,Condo,1985,7.0,Alberta Arts,auction,13,2026-05-07,277703,300,Charming condo with 3.0 bathrooms in desirable Alberta Arts. Hardwood floors throughout. Open floor plan with natural light. Recently updated kitchen and bathrooms. Private backyard and patio. Built in 1985.,https://picsum.photos/seed/d167143a/800/600,45.443533,-122.607183
98b60592-ab42-478b-83f9-421f0ffd90b5,3256 Kimberly Field,Seattle,WA,98144,691133,3,3.0,1853,Multi-Family,1978,4.8,Capitol Hill,active,87,,,0,Charming multi-family with 3.0 bathrooms in desirable Capitol Hill. Recently updated kitchen and bathrooms. Hardwood floors throughout. Built in 1978. Top-rated school district.,https://picsum.photos/seed/55050c17/800/600,47.613381,-122.417988
f01a8beb-1ec8-4710-b915-149abec98819,4583 Joshua Expressway,New York,NY,10038,796404,5,5.0,2953,Multi-Family,1988,4.7,Upper West Side,auction,71,2026-05-16,633958,0,"Beautiful multi-family in the heart of Upper West Side, New York. Close to restaurants and shops. Built in 1988. Hardwood floors throughout.",https://picsum.photos/seed/43e7a5b4/800/600,40.679503,-74.051349
e698d839-02a8-4748-9552-b29d77bc5614,3060 Lynn Ports,Boston,MA,02159,546380,3,3.5,2198,Single Family,1987,8.8,Cambridge,auction,74,2026-05-23,404680,50,Stunning 3-bedroom single family located in Cambridge. Close to restaurants and shops. Hardwood floors throughout. Open floor plan with natural light. Built in 1987. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/82fb38f2/800/600,42.294249,-70.969598
1a93f50f-65e2-48fa-a6f8-22c251d202e6,7778 Dylan Wells,Austin,TX,78755,358619,1,1.0,763,Condo,2012,3.2,East Austin,sold,100,,,450,Charming condo with 1.0 bathrooms in desirable East Austin. Open floor plan with natural light. Hardwood floors throughout. Top-rated school district. Built in 2012.,https://picsum.photos/seed/6b7cf9c8/800/600,30.308557,-97.806479
758513c4-722e-4246-8f87-ba70f9decaf9,7046 Julie Garden,Miami,FL,33111,728981,4,5.5,2024,Single Family,1929,6.2,Wynwood,active,22,,,100,"Charming single family with 5.5 bathrooms in desirable Wynwood. Recently updated kitchen and bathrooms. Hardwood floors throughout. Close to restaurants and shops. Open floor plan with natural light. Features 2,024 sqft of living space.",https://picsum.photos/seed/ec569c2f/800/600,25.772532,-80.19323
e328e6fa-ff17-4e50-af95-f5d45659ae32,2964 Patricia Ferry,New York,NY,10038,1014074,1,1.5,1049,Single Family,1951,1.4,Park Slope,auction,78,2026-05-20,856585,0,"Beautiful single family in the heart of Park Slope, New York. Recently updated kitchen and bathrooms. Open floor plan with natural light. Top-rated school district. Features 1,049 sqft of living space.",https://picsum.photos/seed/e0a6d3bc/800/600,40.789186,-74.001297
8a209225-82e9-4591-b2fc-bc2f14cb2cc3,3662 Johnson Shore,New York,NY,10060,1108619,3,4.5,2046,Multi-Family,1989,5.3,Upper West Side,active,39,,,0,"Stunning 3-bedroom multi-family located in Upper West Side. Features 2,046 sqft of living space. Hardwood floors throughout. Open floor plan with natural light. Close to restaurants and shops. Top-rated school district.",https://picsum.photos/seed/a431e8a6/800/600,40.613247,-73.979765
30398053-02a3-43f8-bbf4-c0415837a4df,6829 Bell Crest,Nashville,TN,37229,476969,3,3.0,1564,Single Family,1964,1.1,East Nashville,pending,46,,,0,"Beautiful single family in the heart of East Nashville, Nashville. Features 1,564 sqft of living space. Built in 1964. Private backyard and patio. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/43a69811/800/600,36.102209,-86.775781
